SYNOPCode,H_X_actual,H_Y_actual,H_XY_actual,Mutual_Info_actual,Normalized_MI_actual,H_X_predicted,H_Y_predicted,H_XY_predicted,Mutual_Info_predicted,Normalized_MI_predicted
6,4.035938019858026,4.080607362779552,7.0119100779172605,1.1046353047203183,0.15753700381856964,3.966806175066186,4.0129553922482355,6.874844706243552,1.104916861070869,0.16071881013798214
0,3.82891168673128,3.0181144916060987,6.259330935335132,0.587695243002246,0.09389106424851142,3.665276274299472,2.7850578125420666,5.751682215539527,0.6986518713020109,0.12146913635361112
5,3.568738441095799,3.2449417212972103,6.0842133539711165,0.7294668084218925,0.1198950079463889,3.4877488123598406,3.0331281279580136,5.776314364968819,0.7445625753490352,0.1288992475659788
8,3.684933975522845,3.344625688749435,5.9831770909649284,1.0463825733073522,0.17488744815651083,3.6598583990898717,3.1749778414857954,5.816012347191034,1.0188238933846332,0.17517567580073928
4,3.568638432936226,2.30224343777886,4.706811679252512,1.1640701914625744,0.24731607525190813,3.5257464979725563,2.1781002018979843,4.733421809091604,0.9704248907789363,0.20501551095974935
7,3.878207129199862,1.7278751266637589,4.518199340028109,1.0878829158355119,0.2407779812186737,3.766965706663538,1.6189545954156994,4.45814289446968,0.9277774076095566,0.2081084948534205
3,3.8664331502253835,2.3621002914170965,4.306256857196538,1.9222765844459415,0.44639152939367005,3.4140395130266334,2.314925617132592,3.879893823520666,1.8490713066385593,0.4765778113383237
