FSO_Att,RFL_Att,AbsoluteHumidity,AbsoluteHumidityMax,AbsoluteHumidityMin,Distance,Frequency,Particulate,ParticulateMax,ParticulateMin,RainIntensity,RainIntensityMax,RainIntensityMin,RelativeHumidity,SYNOPCode,Temperature,TemperatureDifference,TemperatureMax,TemperatureMin,Time,Visibility,VisibilityMax,VisibilityMin,WindDirection,WindSpeed,WindSpeedMax,WindSpeedMin
3.193841045,11.570972376973,7.06739821,7.16706779625746,6.48996756507115,2012.29432,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,66.3920770161213,0,11.98791057,0.74,12.6133262776098,11.2062173351726,8,17525.03223,18619.794086861,16574.4389957571,97.1880987667483,1.132881201,1.624489194,1.03558350432151
3.110565006,11.0515790889673,5.152109822,5.24113217872445,4.91681573305619,2012.495232,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,60.5469990173454,0,8.451060912,1.812,8.69191648358117,7.92488326519437,8,10592.65481,10729.2325696981,9917.14889931334,71.2388374017003,0.0,1.36705952,0.0
3.298473647,12.9991579391674,9.061565015,9.15944817424325,8.17750575287217,2012.326668,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,59.3922117579844,0,17.89320219,0.92,17.9688860342859,17.3751456729428,9,67791.18078,71085.8958629747,64910.2843944571,89.0395012076578,0.333201022,0.618988283,0.324634806315432
3.353820046,12.7582593924958,6.401885705,6.76909651099232,5.88149097609963,2012.433711,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,46.4369855238309,0,16.20169508,0.87,17.7007340667837,14.6218430125291,9,45457.15745,45635.8849882938,42072.9864371669,86.5762777413823,0.0,1.85981368,0.0
4.367500977,13.2617531571559,12.1650454,12.6740679123051,11.4024029947695,2012.339338,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,73.5192723009139,0,19.26345383,0.48,20.7203264748032,17.3772332014984,10,29197.99755,30039.561094953,28609.4199820061,87.2533366934471,1.495029341,2.886845326,1.48446696258496
3.135447732,11.3358590137493,4.449252215,4.72140904940098,4.0862545196502,2012.325182,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,59.904611494396,0,6.351760571,1.561,6.80446632008864,6.23462293948696,10,9946.123108,10770.1761631205,9073.26331480381,91.5506469450379,0.48517002,0.786220983,0.464655446748152
2.934242148,11.163801015831,4.89825759,5.34334603556283,4.89163485322457,2012.228427,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,64.7466565434056,0,6.633893989,0.737,6.76427062635041,6.38361450783388,11,10190.94366,11078.6521449041,9983.97295621667,92.9353627476429,0.0,0.55828086,0.0
2.681265941,10.7750497472865,2.098763812,2.14766672556782,2.02741272661321,2012.477848,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,15.5827261391285,0,15.81595517,2.2,16.4828617998346,14.9728124226658,11,74995.94807,79306.4634047276,68767.24424595,113.776700926211,0.0,1.899937874,0.0
2.967897368,11.4263296802614,4.667890868,4.91434160270164,4.37275031347257,2012.491786,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,56.6165034942444,0,7.960376829,0.19,8.45676673883827,7.36835404895576,12,7141.504043,7470.3291322327,7106.14681368572,96.2752440852007,0.423263162,0.573680153,0.421105264185703
2.97182794,11.2652483677914,2.804176284,2.89361912229692,2.55297131344433,2012.46488,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,27.8022603572529,0,11.12690697,0.61,11.2235317347861,11.0431317429911,12,73958.40967,76226.2544870487,68476.5160657265,77.5622718888774,0.717178436,1.751035964,0.653468082103479
2.868591962,13.0210565205617,9.140507376,9.44426892334887,8.82116152857295,2012.146711,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,53.0435840683276,0,19.95437094,0.66,20.9643679997487,18.9166297001074,13,74998.58109,79592.5747390251,68231.2659580612,56.6330898039789,0.667564093,1.714002213,0.613865918144919
3.870606911,13.5674711999247,7.671835081,8.24458997480236,7.59086939675724,2012.47853,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,29.1086574267031,0,27.42046387,0.9,29.4147510636681,27.2570275574852,13,74999.03619,78561.9151463418,67593.4994422996,95.656848487446,0.0,1.813441282,0.0
3.09289045,12.9558781043349,9.893690979,10.5418384261867,9.65846157867618,2012.46861,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,55.0096912013127,0,20.68686793,0.79,22.1711902051126,20.4083827494421,14,75001.83298,79338.7470448637,68417.5179962763,82.1656058194546,0.597204167,1.409609203,0.570275584132222
3.573770331,12.8761713952309,9.257612202,9.45154745666132,8.61529283322842,2012.05689,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,46.151648827648,0,22.57428211,-0.77,22.8757099406274,21.7073522425026,14,75001.07219,81408.9221292446,70181.9581224505,87.3405595205124,2.185519476,3.374379551,2.18269397311441
3.255389966,12.3003964482274,7.063012637,7.6413767192431,6.86444902053802,2012.283842,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,37.9941790553751,0,21.25558403,0.31,22.8654419144484,21.1120059457329,15,74999.17605,76928.1657771882,71989.7778694083,82.3146967343428,0.145691271,4.006604059,0.140123200274959
2.739181266,12.122260099402,5.605486684,5.84337096499426,5.27262830334617,2012.213581,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,32.6262959547115,0,19.90360005,-0.11,20.0735775530114,19.4847327493227,15,57402.94777,62554.7485166816,56344.6130765719,92.749994765789,0.100718392,0.158792036,0.0983539040810845
2.51984797,13.0576814189457,11.65422926,12.2838124943889,11.0016417951744,2012.221867,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,65.3417490306325,0,20.5435866,-1.09,22.5951367270013,20.1771099273906,16,70882.1634,75731.8296216108,64057.5855569898,84.5056904787037,1.404791762,3.337853321,1.3302106713598
2.174509154,10.9418444067728,3.564633482,3.80758146778966,3.49001390966985,2012.45059,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,32.0826990042261,0,12.67608427,0.01,12.7309810140542,12.1785156977861,16,60697.40461,61996.0543934699,54894.0526059063,88.0763083230594,1.081301646,1.562381807,1.02297809339608
2.028756432,10.8836136192875,3.208859699,3.24648959734056,3.0228219246435,2012.04654,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,25.5661107024053,0,14.6558894,-0.46,15.3071910069901,14.1238294796243,17,74998.15657,75781.1813638728,70488.0460667479,91.5487267128245,0.06562286,0.147530908,0.0647466626487562
2.362937175,11.7935491336256,6.26146941,6.54946477764222,6.07827104685551,2012.030996,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,39.5233853663395,0,18.52706747,-0.7,20.2687994081045,17.0978225375114,17,32260.67099,33209.0453550695,30692.7553658523,82.0096573289329,1.111181435,1.300311723,1.08128634901768
2.61385873,11.5515606435033,6.257875931,6.45105699071466,6.18678028988848,2012.137785,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,68.8905176030959,0,9.472542812,-1.25,10.189753254367,9.15672540854669,18,15301.68782,15550.1688391904,14986.937769259,95.2468480986616,0.00036593,0.000529497,0.0003519665954086
2.618413027,12.4233138456646,5.960973075,6.12929423554739,5.67206294291679,2012.149009,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,86.0131107570875,0,5.296653307,-0.7,5.51735938348636,4.787692211486,18,47670.42631,48533.4323013497,45710.4836018698,84.907050024752,3.99456091,4.937001803,3.79603590249862
2.19489937,10.9138121350664,2.573922242,2.67530031278689,2.48853685374875,2012.326967,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,27.3167490530472,0,10.04863403,-0.35,11.0100937476415,10.0307497261639,19,75003.34711,80138.7640091883,73106.3904501105,93.8369382516013,0.588277154,2.035670259,0.538394934076769
2.292652183,12.5817465752139,8.295359117,9.07958345726858,7.49404032679937,2012.437545,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,50.3559157799486,0,19.18810703,-1.1,19.3267064730795,18.6833143899421,19,46289.71419,50210.3201903017,43415.6191983193,101.376758487014,2.664553407,3.789827112,2.61237100414767
2.07901258,12.4661769169681,7.674954375,7.82208427278926,7.39125821696267,2012.246135,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,57.9053307169807,0,15.55133825,-0.96,15.8528582168053,15.354383425968,20,33264.01787,35503.6944798977,31184.5253145788,101.288789916596,0.950690776,1.972968149,0.942094556332815
2.341948005,11.3431287468216,2.081146621,2.26638681256544,2.01228107299337,2012.42957,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,19.9938002507458,0,11.62922385,-0.19,12.5821014244849,11.6157284539818,20,75003.90641,75769.9990403978,72346.8611710955,99.5273083076728,0.145695154,0.228841829,0.144595558384493
3.492829951,11.4315663315135,2.864712167,2.94852718326063,2.58890016095535,2012.169433,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,39.5799621173105,0,5.957007964,-0.052,6.17777344054983,5.50065412296368,21,75000.08172,80974.5604272622,74737.185594878,62.8646492523804,0.119506288,0.724266253,0.113771871283504
2.498016635,12.0086764280661,5.683058912,6.10133822357672,5.40890926035703,2012.096949,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,77.5100731356685,0,6.154498516,0.1,6.39763562634161,5.9658564036132,21,6038.623293,6362.97247471025,5612.16757464486,91.1099269600056,0.0,0.261678145,0.0
2.283391463,11.357883218774,2.90312925,3.15530110248184,2.78455270151165,2012.441762,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,39.9441675596207,0,6.020503478,0.1,6.24304277227125,5.68992682258239,22,45513.03909,48729.3531478083,43566.5798030152,91.266058078397,0.584759453,0.972145431,0.560867465300318
8.43708893,11.0884931653153,4.542416629,4.77033353414415,4.10602126413882,2012.130602,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,84.6205473813022,0,1.482564381,-0.6,1.55599893590419,1.40044604793937,22,6213.706064,6459.97097219419,5707.013048479,89.625007841525,0.484502795,0.979760248,0.441843478876341
2.266154925,13.1253889574656,11.7993698,12.4170909523821,11.1184726179635,2012.194567,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,80.6512223707699,0,17.19026383,-0.1,17.5355041822371,16.5362158147584,23,58307.48634,59008.0247755373,57218.1687883671,89.6100977422823,0.850396677,0.995562229,0.797666694595764
2.595479205,11.9647981784946,7.566619334,8.07333519480619,7.06799576960613,2012.362877,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,79.5361882965508,0,10.200206,-0.27,10.9032290800351,9.61591778801837,23,12046.17358,12492.1873305722,11585.0938193598,107.279934967796,1.790862065,2.565041753,1.68052584819752
3.066973535,11.3159885614948,4.903477155,4.92984395474905,4.87332650361966,2013.301224,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,82.6286848286185,0,2.96575609,-0.768,3.22819436491765,2.95687869815991,0,6005.941707,6287.70968276872,5420.69655232543,39.6766574000674,0.0,0.0,0.0
2.207923632,13.1529746895704,11.21441127,11.6451520548472,10.7001411614372,2013.419713,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,68.376406406293,0,19.11332628,-0.32,19.4294237544699,18.6472762544129,0,31181.7932,31257.5995583166,29285.8077357582,83.2403305704614,3.38285543,5.145323484,3.2004592227838
5.392978544,12.6636622901506,9.993100967,10.2579295811482,9.53313544176965,2012.982215,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0,10.97903435,-0.2,11.73658897182,10.3607475979867,1,2005.318646,2095.2855563316,1899.86099507399,91.1081405127492,0.709948576,0.964163806,0.701798666070127
2.952105328,11.6861786251565,5.795211607,6.02543679573401,5.26695346272507,2013.229757,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,86.2216293270664,0,4.832985588,-0.8,5.27752570050601,4.60145807235121,1,5472.364657,5587.70267031411,4934.75692836152,76.4193977260714,0.672409009,1.097072052,0.639904249404537
2.176583175,12.2390345429847,7.677476167,8.42723225423051,7.38983739792076,2012.984949,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,70.2960805146073,0,12.39975143,-0.22,12.9438537868657,11.2231174755219,2,42115.04619,44295.451482869,39525.6344205811,115.357932499641,0.648863806,1.757808938,0.639346068762929
4.071498714,10.9458415554046,3.735245048,3.8290712404573,3.67134403428076,2013.007579,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,71.6448841886526,0,1.054380525,-1.232,1.12861476256133,1.0503046269395,2,52055.38727,55912.4156874932,47952.2525841058,87.9367122458562,0.543228998,1.212061456,0.5021419313901
2.169576363,12.3336826217497,8.132808448,8.87807919991277,7.4280940197751,2013.125623,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,71.9319085775366,0,12.95743404,-0.2,13.5836938881675,12.4115603016332,3,75004.47636,79794.3838289839,74307.6357531378,103.989033914437,0.388393865,0.856987165,0.377681114166372
2.227331618,13.1301244425277,12.23714348,12.9239944537979,11.5828604970203,2012.953749,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,83.2546348108367,0,17.26812457,-0.3,18.2400159123506,16.113202299723,3,52963.34358,53823.8395935155,50465.0758466614,100.631965101752,0.0,0.0,0.0
2.211861966,12.9982730294118,10.72888128,10.9112472185072,10.3848787197102,2013.041714,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,72.326164552529,0,17.42167144,-0.51,18.3138710070737,16.518417063654,4,28816.40806,31600.4669821159,26005.1316048846,92.4407284755783,2.553420878,2.807401448,2.39599771091093
2.460538375,12.7717676612527,10.58282494,11.0793495372657,9.9476043643942,2013.139504,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,85.1439265822104,0,14.49624031,-0.18,15.550670821498,13.9965365763646,4,40844.96593,40853.7958067385,37241.9848253977,151.228914052238,0.0,1.05195173,0.0
2.667525455,11.4218231391141,2.370469372,2.59432333740712,2.18414700991594,2012.709821,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,37.2363354210737,0,4.015064493,-0.7,4.16457944389223,3.70554175233525,5,74999.78573,79219.892314018,73205.7435820021,95.849953845921,0.0,0.0,0.0
2.751091006,11.056462384844,3.660584846,3.66276923438168,3.46975305193996,2012.502226,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,55.9802303729213,0,4.418321042,-0.788,4.73561231392365,4.02204634714232,5,61987.66248,66219.3937943153,58175.9697325002,128.934512125654,0.0,0.294382163,0.0
2.699892902,12.9601838477393,13.49055732,14.7210355547383,12.2442239341261,2013.378383,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,73.9176964347401,0,20.93864059,1.31,21.6368251228634,20.2072882562408,6,12728.61697,13448.1801622277,12049.3965506061,76.4786513027914,0.170990547,0.534215118,0.167196046500783
3.646535573,11.9695114683274,4.686673193,5.09602377501371,4.37071681015141,2013.105242,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,36.3392368818519,0,15.10157384,2.83,15.8149003003554,14.5023042027848,6,75000.13068,79240.2247218986,73106.8869003346,56.6572567724096,0.606812623,1.427916515,0.605077763658123
3.027029836,10.6715850055542,2.65235054,2.8661803257499,2.44250020614609,2013.107708,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,30.2777011936049,0,8.90416029,4.702,9.41692373157379,8.78389377435913,7,52257.89629,52267.7372460415,47849.6629190745,92.7182174871849,0.0,0.0,0.0
3.467092337,12.2087766299009,6.054088716,6.16049987956433,5.86971354742681,2012.702189,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,91.0256135127278,0,4.674141789,0.3,4.89579261568279,4.63777642919517,7,3675.003934,4021.45509467236,3385.66149712854,98.9831243519965,0.844118841,1.539245381,0.799897333310299
3.388975569,11.064158393359,5.39426289,5.72181056869684,5.14590060308726,2013.496942,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,62.0728252568575,0,8.77909746,3.852,9.44617036811478,7.95714167150191,8,14817.47646,16191.7068492104,13983.7835004745,94.8663590581514,0.0,0.0,0.0
2.774259071,11.9067049663611,4.41386826,4.75996294377949,4.33797246196697,2013.114165,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,49.4172444605271,0,9.207971156,1.658,9.85366789757534,8.58422770051268,8,27022.44616,27873.7929723661,25986.6627906085,93.0773247671314,1.352706412,1.919847213,1.24384391356285
3.655217584,11.5514097004346,4.686624368,4.93101988679412,4.4505495527526,2012.734847,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,79.1995418810801,0,2.923423744,0.3,3.06311792145938,2.65719822392226,9,6363.594654,6918.36857324884,6162.36394994977,104.185190626932,1.381183534,1.586991831,1.36275366029672
3.071076461,10.9341153700045,2.841867386,3.11772677978219,2.63228122711843,2012.842273,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,41.7032429636824,0,5.041281792,1.073,5.17548108898933,4.74030578980037,9,65374.36279,70003.6771202367,63158.9667605396,138.74512347616,0.733940012,1.389237777,0.729939913988495
2.588831838,10.9229054077667,2.424548255,2.44317005066256,2.31237297175943,2012.998176,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,25.5982774761205,0,10.13051425,0.72,10.1878868503982,9.93782196345881,10,74995.33355,75005.7529243646,72284.8913198344,89.6859598999247,3.160956086,4.279107102,2.90333752059691
3.093521356,11.0653332552715,5.290349077,5.55136197465401,5.18900635104494,2013.340429,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,63.2245948339683,0,8.189845976,-0.78,8.30584065962718,7.43283263107057,10,20415.3773,21717.4063759102,20412.0403186603,99.1271352557913,0.344437126,0.589851534,0.32493864219547
3.318882994,11.9534604508664,6.06041229,6.5297689477489,5.88999160777767,2013.064413,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,51.452127257595,0,13.62032439,2.38,13.8272189875396,13.3981572313142,11,8345.481484,9007.2080960965,7811.37000419381,79.5244756057049,0.092181208,0.832962192,0.0881133343219524
2.750626106,11.651729539119,5.883972457,6.32280297467051,5.63770736027581,2012.8712,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,69.4407449960606,0,8.385250619,1.663,8.76127686927731,8.010815535216,11,36835.7319,38575.4777028481,34166.8244067412,97.9384913470381,1.01038678,2.020460566,0.99822045209648
3.882875519,12.0098897742549,4.831901443,5.17782985191891,4.48401027078778,2012.900228,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,35.3958009528469,0,16.0385649,-0.6,17.3946795803048,15.5844482347263,12,18182.47861,19056.6612322688,17311.331805369,90.5657489693619,0.106960146,0.250685074,0.102234430161589
3.138057651,10.9886742127697,6.345674108,6.55008884097901,6.21107238412322,2012.784481,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,53.492760221245,0,13.73566261,1.72,14.1098340833135,12.7111142561169,12,9336.251898,10137.1252363816,8937.32825749865,9.93150878830283,0.0,0.0,0.0
3.566267837,12.1188378992815,6.228160266,6.38752676891025,5.94607705811265,2013.190303,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,32.3033732042724,0,21.88608658,1.49,22.9326351754549,20.4439341511993,13,39920.7041,40864.4600490827,38161.3299072598,93.2657261440002,1.083472627,2.440641802,1.06440468097991
3.313274471,11.2157579299032,4.659379791,4.69493725891316,4.27890772495683,2012.529952,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,32.5498455205571,0,16.82661123,2.56,17.8349075834233,16.3665022730016,13,18394.16221,19609.8737268367,18249.7136708929,86.51302556341,0.0,1.047300238,0.0
3.039526637,13.223909201785,13.60365965,14.9280538845262,12.8900718277406,2012.516663,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,62.7390224128156,0,23.93772489,-0.18,25.8822188034636,22.8616625113724,14,25797.5611,27249.6171837658,24124.2685890387,118.06168809189,1.444901771,1.497011337,1.40211636639744
2.535558638,11.3392522134523,3.109846052,3.39546706297739,3.08950996980385,2012.873285,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,37.2531644524768,0,8.15327166,0.96,8.37646063333898,7.39228636052134,14,74996.77909,77288.4797979294,68028.313686025,90.8668724678003,0.70481441,1.344220803,0.680544613512956
2.588849952,11.2258050540168,6.184085106,6.30921182092579,5.6150944206633,2013.190596,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,57.6074870007782,0,12.12276865,-0.39,12.3409436561675,11.0058908619539,15,12317.74577,12553.2484978991,11889.3596202258,97.2530356818297,1.735283656,3.234815658,1.59403936661731
2.882611353,10.9361953565205,2.982713127,3.04180472009429,2.68508130822469,2012.621304,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,43.7732549619755,0,5.040189522,0.353,5.42867753330594,4.8580202967868,15,64793.61616,69916.9278938995,60037.0237721757,94.2652495952103,0.572070373,1.87660406,0.529843585635704
2.415785777,12.4149238624536,5.66139787,6.0330456098796,5.37353629779827,2013.212098,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,33.2591228314899,0,19.74524708,-0.3,21.0232341065247,18.9212272129881,16,61458.33524,65050.2973351014,58990.9621187617,91.7117834808904,0.687081851,0.910474185,0.640501935752926
2.702043082,12.9321015354176,12.94840343,13.9619659932886,12.737293609743,2013.492757,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,57.3443520538904,0,24.65358806,0.09,26.7607257950785,23.8748170675449,16,35288.25964,36889.6198194242,34558.337219539,113.533916760412,0.674863447,1.181263678,0.6618309704103
2.021143018,10.8496178634291,3.169847844,3.29678050468198,3.08013294862074,2012.87055,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,40.7316778552099,0,7.068449518,0.085,7.48401509685596,6.57270857154953,17,65870.37344,67290.8613108606,59342.2076246815,57.0119949277691,0.879893509,1.082385288,0.821800110200607
2.10747508,12.1703682392957,6.127628407,6.64604179626542,5.67295736843168,2013.231223,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,88.4826410607195,0,5.285540179,0.242,5.59066804549915,5.23292763271559,17,68347.99131,74538.7059722983,65963.0551830632,83.7590187598884,0.05839229,0.133275959,0.0527437420423468
2.524519141,11.3157352091793,5.08608441,5.1154702022014,4.73378547818028,2013.08254,73500000000,0.0,0.0,0.0,0.0,0.0,0.0,71.8935559739386,0,5.609377073,-0.3,5.92009705953957,5.07289669950152,18,8455.470571,8732.14463651751,7875.58424476254,52.0308099632726,0.890729262,1.000375502,0.888654029824922
2.623983562,11.4337588385075,3.288057042,3.30111217701079,3.00665651380135,2012.585996,83500000000,0.0,0.0,0.0,0.0,0.0,0.0,48.4266828824433,0,4.986242729,-0.205,5.02402023040259,4.79502174299432,18,47032.34192,51096.35625409,43331.1446387554,113.39370784263,1.22072112,1.518109262,1.17973310618472
